Date,Vicinity,Area,Region,Confirmed,New_cases_diff,New_cases,Area.b,Population,Percent ,Rate
21-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45083,0.000110907,0.000110907
21-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45084,0.000243989,0.000243989
22-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45085,0.000110902,0.000110902
22-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45086,0.000243978,0.000243978
23-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45087,0.000110897,0.000110897
23-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45088,0.000243967,0.000243967
24-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45089,0.000110892,0.000110892
24-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45090,0.000243957,0.000243957
25-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45091,0.000110887,0.000110887
25-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45092,0.000243946,0.000243946
26-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45093,0.000110882,0.000110882
26-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45094,0.000243935,0.000243935
27-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45095,0.000110877,0.000110877
27-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45096,0.000243924,0.000243924
28-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45097,0.000110872,0.000110872
28-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45098,0.000243913,0.000243913
29-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45099,0.000110867,0.000110867
29-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45100,0.000243902,0.000243902
30-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45101,0.000110862,0.000110862
30-Apr-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45102,0.000243892,0.000243892
1-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45103,0.000110857,0.000110857
1-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45104,0.000243881,0.000243881
2-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45105,0.000110852,0.000110852
2-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45106,0.00024387,0.00024387
3-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45107,0.000110848,0.000110848
3-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45108,0.000243859,0.000243859
4-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45109,0.000110843,0.000110843
4-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45110,0.000243848,0.000243848
5-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45111,0.000110838,0.000110838
5-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45112,0.000243838,0.000243838
6-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45113,0.000110833,0.000110833
6-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45114,0.000243827,0.000243827
7-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45115,0.000110828,0.000110828
7-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45116,0.000243816,0.000243816
8-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45117,0.000110823,0.000110823
8-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45118,0.000243805,0.000243805
9-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45119,0.000110818,0.000110818
9-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45120,0.000243794,0.000243794
10-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45121,0.000110813,0.000110813
10-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45122,0.000243784,0.000243784
11-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45123,0.000110808,0.000110808
11-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45124,0.000243773,0.000243773
12-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45125,0.000110803,0.000110803
12-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45126,0.000243762,0.000243762
13-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45127,0.000110798,0.000110798
13-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45128,0.000243751,0.000243751
14-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45129,0.000110794,0.000110794
14-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45130,0.00024374,0.00024374
15-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45131,0.000110789,0.000110789
15-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45132,0.00024373,0.00024373
16-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45133,0.000110784,0.000110784
16-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45134,0.000243719,0.000243719
17-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45135,0.000110779,0.000110779
17-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45136,0.000243708,0.000243708
18-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45137,0.000110774,0.000110774
18-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45138,0.000243697,0.000243697
19-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45139,0.000110769,0.000110769
19-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45140,0.000243686,0.000243686
20-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45141,0.000110764,0.000110764
20-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45142,0.000243676,0.000243676
21-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45143,0.000110759,0.000110759
21-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45144,0.000243665,0.000243665
22-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45145,0.000110754,0.000110754
22-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45146,0.000243654,0.000243654
23-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45147,0.000110749,0.000110749
23-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45148,0.000243643,0.000243643
24-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45149,0.000110744,0.000110744
24-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45150,0.000243632,0.000243632
25-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45151,0.00011074,0.00011074
25-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45152,0.000243622,0.000243622
26-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45153,0.000110735,0.000110735
26-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45154,0.000243611,0.000243611
27-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45155,0.00011073,0.00011073
27-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45156,0.0002436,0.0002436
28-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45157,0.000110725,0.000110725
28-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45158,0.000243589,0.000243589
29-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45159,0.00011072,0.00011072
29-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45160,0.000243578,0.000243578
30-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45161,0.000110715,0.000110715
30-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45162,0.000243568,0.000243568
31-May-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45163,0.00011071,0.00011071
31-May-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45164,0.000243557,0.000243557
1-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45165,0.000110705,0.000110705
1-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45166,0.000243546,0.000243546
2-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45167,0.0001107,0.0001107
2-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45168,0.000243535,0.000243535
3-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45169,0.000110695,0.000110695
3-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45170,0.000243524,0.000243524
4-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45171,0.00011069,0.00011069
4-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45172,0.000243514,0.000243514
5-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45173,0.000110686,0.000110686
5-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45174,0.000243503,0.000243503
6-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45175,0.000110681,0.000110681
6-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45176,0.000243492,0.000243492
7-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45177,0.000110676,0.000110676
7-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45178,0.000243481,0.000243481
8-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45179,0.000110671,0.000110671
8-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45180,0.000243471,0.000243471
9-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45181,0.000110666,0.000110666
9-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45182,0.00024346,0.00024346
10-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45183,0.000110661,0.000110661
10-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45184,0.000243449,0.000243449
11-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45185,0.000110656,0.000110656
11-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45186,0.000243438,0.000243438
12-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45187,0.000110651,0.000110651
12-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45188,0.000243427,0.000243427
13-Jun-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45189,0.000110646,0.000110646
13-Jun-20,,Northwest Territories,Canada,11,0,0,Northwest Territories,45190,0.000243417,0.000243417
22-Jan-20,,Nova Scotia,Canada,0,-261,0,Nova Scotia,977457,0,0
23-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977458,0,0
24-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977459,0,0
25-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977460,0,0
26-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977461,0,0
27-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977462,0,0
28-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977463,0,0
29-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977464,0,0
30-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977465,0,0
31-Jan-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977466,0,0
1-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977467,0,0
2-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977468,0,0
3-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977469,0,0
4-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977470,0,0
5-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977471,0,0
6-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977472,0,0
7-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977473,0,0
8-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977474,0,0
9-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977475,0,0
10-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977476,0,0
11-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977477,0,0
12-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977478,0,0
13-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977479,0,0
14-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977480,0,0
15-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977481,0,0
16-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977482,0,0
17-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977483,0,0
18-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977484,0,0
19-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977485,0,0
20-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977486,0,0
21-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977487,0,0
22-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977488,0,0
23-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977489,0,0
24-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977490,0,0
25-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977491,0,0
26-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977492,0,0
27-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977493,0,0
28-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977494,0,0
29-Feb-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977495,0,0
1-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977496,0,0
2-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977497,0,0
3-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977498,0,0
4-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977499,0,0
5-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977500,0,0
6-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977501,0,0
7-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977502,0,0
8-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977503,0,0
9-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977504,0,0
10-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977505,0,0
11-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977506,0,0
12-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977507,0,0
13-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977508,0,0
14-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977509,0,0
15-Mar-20,,Nova Scotia,Canada,0,0,0,Nova Scotia,977510,0,0
16-Mar-20,,Nova Scotia,Canada,5,5,5,Nova Scotia,977511,5.12E-06,5.12E-06
17-Mar-20,,Nova Scotia,Canada,7,2,2,Nova Scotia,977512,7.16E-06,7.16E-06
18-Mar-20,,Nova Scotia,Canada,12,5,5,Nova Scotia,977513,1.23E-05,1.23E-05
19-Mar-20,,Nova Scotia,Canada,14,2,2,Nova Scotia,977514,1.43E-05,1.43E-05
20-Mar-20,,Nova Scotia,Canada,15,1,1,Nova Scotia,977515,1.53E-05,1.53E-05
21-Mar-20,,Nova Scotia,Canada,21,6,6,Nova Scotia,977516,2.15E-05,2.15E-05
22-Mar-20,,Nova Scotia,Canada,28,7,7,Nova Scotia,977517,2.86E-05,2.86E-05
23-Mar-20,,Nova Scotia,Canada,41,13,13,Nova Scotia,977518,4.19E-05,4.19E-05
24-Mar-20,,Nova Scotia,Canada,51,10,10,Nova Scotia,977519,5.22E-05,5.22E-05
25-Mar-20,,Nova Scotia,Canada,68,17,17,Nova Scotia,977520,6.96E-05,6.96E-05
26-Mar-20,,Nova Scotia,Canada,73,5,5,Nova Scotia,977521,7.47E-05,7.47E-05
27-Mar-20,,Nova Scotia,Canada,90,17,17,Nova Scotia,977522,9.21E-05,9.21E-05
28-Mar-20,,Nova Scotia,Canada,110,20,20,Nova Scotia,977523,0.000112529,0.000112529
29-Mar-20,,Nova Scotia,Canada,122,12,12,Nova Scotia,977524,0.000124805,0.000124805
30-Mar-20,,Nova Scotia,Canada,127,5,5,Nova Scotia,977525,0.00012992,0.00012992
31-Mar-20,,Nova Scotia,Canada,147,20,20,Nova Scotia,977526,0.00015038,0.00015038
1-Apr-20,,Nova Scotia,Canada,173,26,26,Nova Scotia,977527,0.000176977,0.000176977
2-Apr-20,,Nova Scotia,Canada,193,20,20,Nova Scotia,977528,0.000197437,0.000197437
3-Apr-20,,Nova Scotia,Canada,207,14,14,Nova Scotia,977529,0.000211758,0.000211758
4-Apr-20,,Nova Scotia,Canada,236,29,29,Nova Scotia,977530,0.000241425,0.000241425
5-Apr-20,,Nova Scotia,Canada,262,26,26,Nova Scotia,977531,0.000268022,0.000268022
6-Apr-20,,Nova Scotia,Canada,293,31,31,Nova Scotia,977532,0.000299734,0.000299734
7-Apr-20,,Nova Scotia,Canada,310,17,17,Nova Scotia,977533,0.000317125,0.000317125
8-Apr-20,,Nova Scotia,Canada,310,0,0,Nova Scotia,977534,0.000317125,0.000317125
9-Apr-20,,Nova Scotia,Canada,342,32,32,Nova Scotia,977535,0.00034986,0.00034986
10-Apr-20,,Nova Scotia,Canada,407,65,65,Nova Scotia,977536,0.000416353,0.000416353
11-Apr-20,,Nova Scotia,Canada,428,21,21,Nova Scotia,977537,0.000437835,0.000437835
12-Apr-20,,Nova Scotia,Canada,445,17,17,Nova Scotia,977538,0.000455225,0.000455225
13-Apr-20,,Nova Scotia,Canada,474,29,29,Nova Scotia,977539,0.000484891,0.000484891
14-Apr-20,,Nova Scotia,Canada,517,43,43,Nova Scotia,977540,0.000528879,0.000528879
15-Apr-20,,Nova Scotia,Canada,549,32,32,Nova Scotia,977541,0.000561613,0.000561613
16-Apr-20,,Nova Scotia,Canada,579,30,30,Nova Scotia,977542,0.000592302,0.000592302
17-Apr-20,,Nova Scotia,Canada,606,27,27,Nova Scotia,977543,0.000619922,0.000619922
18-Apr-20,,Nova Scotia,Canada,649,43,43,Nova Scotia,977544,0.000663909,0.000663909
19-Apr-20,,Nova Scotia,Canada,675,26,26,Nova Scotia,977545,0.000690505,0.000690505
20-Apr-20,,Nova Scotia,Canada,721,46,46,Nova Scotia,977546,0.000737561,0.000737561
21-Apr-20,,Nova Scotia,Canada,737,16,16,Nova Scotia,977547,0.000753928,0.000753928
22-Apr-20,,Nova Scotia,Canada,772,35,35,Nova Scotia,977548,0.000789731,0.000789731
23-Apr-20,,Nova Scotia,Canada,827,55,55,Nova Scotia,977549,0.000845993,0.000845993
24-Apr-20,,Nova Scotia,Canada,850,23,23,Nova Scotia,977550,0.000869521,0.000869521
25-Apr-20,,Nova Scotia,Canada,865,15,15,Nova Scotia,977551,0.000884864,0.000884864
26-Apr-20,,Nova Scotia,Canada,873,8,8,Nova Scotia,977552,0.000893047,0.000893047
27-Apr-20,,Nova Scotia,Canada,900,27,27,Nova Scotia,977553,0.000920666,0.000920666
28-Apr-20,,Nova Scotia,Canada,915,15,15,Nova Scotia,977554,0.00093601,0.00093601
29-Apr-20,,Nova Scotia,Canada,935,20,20,Nova Scotia,977555,0.000956468,0.000956468
30-Apr-20,,Nova Scotia,Canada,947,12,12,Nova Scotia,977556,0.000968742,0.000968742
1-May-20,,Nova Scotia,Canada,959,12,12,Nova Scotia,977557,0.000981017,0.000981017
2-May-20,,Nova Scotia,Canada,963,4,4,Nova Scotia,977558,0.000985108,0.000985108
3-May-20,,Nova Scotia,Canada,971,8,8,Nova Scotia,977559,0.00099329,0.00099329
4-May-20,,Nova Scotia,Canada,985,14,14,Nova Scotia,977560,0.001007611,0.001007611
5-May-20,,Nova Scotia,Canada,991,6,6,Nova Scotia,977561,0.001013747,0.001013747
6-May-20,,Nova Scotia,Canada,998,7,7,Nova Scotia,977562,0.001020907,0.001020907
7-May-20,,Nova Scotia,Canada,1007,9,9,Nova Scotia,977563,0.001030113,0.001030113
8-May-20,,Nova Scotia,Canada,1008,1,1,Nova Scotia,977564,0.001031135,0.001031135
9-May-20,,Nova Scotia,Canada,1011,3,3,Nova Scotia,977565,0.001034202,0.001034202
10-May-20,,Nova Scotia,Canada,1018,7,7,Nova Scotia,977566,0.001041362,0.001041362
11-May-20,,Nova Scotia,Canada,1019,1,1,Nova Scotia,977567,0.001042384,0.001042384
12-May-20,,Nova Scotia,Canada,1020,1,1,Nova Scotia,977568,0.001043406,0.001043406
13-May-20,,Nova Scotia,Canada,1024,4,4,Nova Scotia,977569,0.001047496,0.001047496
14-May-20,,Nova Scotia,Canada,1026,2,2,Nova Scotia,977570,0.001049541,0.001049541
15-May-20,,Nova Scotia,Canada,1034,8,8,Nova Scotia,977571,0.001057724,0.001057724
16-May-20,,Nova Scotia,Canada,1037,3,3,Nova Scotia,977572,0.001060791,0.001060791
17-May-20,,Nova Scotia,Canada,1040,3,3,Nova Scotia,977573,0.001063859,0.001063859
18-May-20,,Nova Scotia,Canada,1043,3,3,Nova Scotia,977574,0.001066927,0.001066927
19-May-20,,Nova Scotia,Canada,1044,1,1,Nova Scotia,977575,0.001067949,0.001067949
20-May-20,,Nova Scotia,Canada,1045,1,1,Nova Scotia,977576,0.001068971,0.001068971
21-May-20,,Nova Scotia,Canada,1046,1,1,Nova Scotia,977577,0.001069992,0.001069992
22-May-20,,Nova Scotia,Canada,1048,2,2,Nova Scotia,977578,0.001072037,0.001072037
23-May-20,,Nova Scotia,Canada,1049,1,1,Nova Scotia,977579,0.001073059,0.001073059
24-May-20,,Nova Scotia,Canada,1050,1,1,Nova Scotia,977580,0.001074081,0.001074081
25-May-20,,Nova Scotia,Canada,1051,1,1,Nova Scotia,977581,0.001075103,0.001075103
26-May-20,,Nova Scotia,Canada,1052,1,1,Nova Scotia,977582,0.001076125,0.001076125
27-May-20,,Nova Scotia,Canada,1053,1,1,Nova Scotia,977583,0.001077146,0.001077146
28-May-20,,Nova Scotia,Canada,1055,2,2,Nova Scotia,977584,0.001079191,0.001079191
29-May-20,,Nova Scotia,Canada,1055,0,0,Nova Scotia,977585,0.00107919,0.00107919
30-May-20,,Nova Scotia,Canada,1056,1,1,Nova Scotia,977586,0.001080212,0.001080212
31-May-20,,Nova Scotia,Canada,1056,0,0,Nova Scotia,977587,0.001080211,0.001080211
1-Jun-20,,Nova Scotia,Canada,1057,1,1,Nova Scotia,977588,0.001081233,0.001081233
2-Jun-20,,Nova Scotia,Canada,1057,0,0,Nova Scotia,977589,0.001081231,0.001081231
3-Jun-20,,Nova Scotia,Canada,1058,1,1,Nova Scotia,977590,0.001082253,0.001082253
4-Jun-20,,Nova Scotia,Canada,1058,0,0,Nova Scotia,977591,0.001082252,0.001082252
5-Jun-20,,Nova Scotia,Canada,1058,0,0,Nova Scotia,977592,0.001082251,0.001082251
6-Jun-20,,Nova Scotia,Canada,1058,0,0,Nova Scotia,977593,0.00108225,0.00108225
7-Jun-20,,Nova Scotia,Canada,1059,1,1,Nova Scotia,977594,0.001083272,0.001083272
8-Jun-20,,Nova Scotia,Canada,1059,0,0,Nova Scotia,977595,0.001083271,0.001083271
9-Jun-20,,Nova Scotia,Canada,1060,1,1,Nova Scotia,977596,0.001084292,0.001084292
10-Jun-20,,Nova Scotia,Canada,1061,1,1,Nova Scotia,977597,0.001085314,0.001085314
11-Jun-20,,Nova Scotia,Canada,1061,0,0,Nova Scotia,977598,0.001085313,0.001085313
12-Jun-20,,Nova Scotia,Canada,1061,0,0,Nova Scotia,977599,0.001085312,0.001085312
13-Jun-20,,Nova Scotia,Canada,1061,0,0,Nova Scotia,977600,0.001085311,0.001085311
22-Jan-20,,Ontario,Canada,0,-1061,0,Ontario,14711827,0,0
23-Jan-20,,Ontario,Canada,0,0,0,Ontario,14711828,0,0
24-Jan-20,,Ontario,Canada,0,0,0,Ontario,14711829,0,0
25-Jan-20,,Ontario,Canada,0,0,0,Ontario,14711830,0,0
26-Jan-20,,Ontario,Canada,1,1,1,Ontario,14711831,6.80E-08,6.80E-08
27-Jan-20,,Ontario,Canada,1,0,0,Ontario,14711832,6.80E-08,6.80E-08
28-Jan-20,,Ontario,Canada,1,0,0,Ontario,14711833,6.80E-08,6.80E-08
29-Jan-20,,Ontario,Canada,1,0,0,Ontario,14711834,6.80E-08,6.80E-08
30-Jan-20,,Ontario,Canada,1,0,0,Ontario,14711835,6.80E-08,6.80E-08
31-Jan-20,,Ontario,Canada,3,2,2,Ontario,14711836,2.04E-07,2.04E-07
1-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711837,2.04E-07,2.04E-07
2-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711838,2.04E-07,2.04E-07
3-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711839,2.04E-07,2.04E-07
4-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711840,2.04E-07,2.04E-07
5-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711841,2.04E-07,2.04E-07
6-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711842,2.04E-07,2.04E-07
7-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711843,2.04E-07,2.04E-07
8-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711844,2.04E-07,2.04E-07
9-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711845,2.04E-07,2.04E-07
10-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711846,2.04E-07,2.04E-07
11-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711847,2.04E-07,2.04E-07
12-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711848,2.04E-07,2.04E-07
13-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711849,2.04E-07,2.04E-07
14-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711850,2.04E-07,2.04E-07
15-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711851,2.04E-07,2.04E-07
16-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711852,2.04E-07,2.04E-07
17-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711853,2.04E-07,2.04E-07
18-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711854,2.04E-07,2.04E-07
19-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711855,2.04E-07,2.04E-07
20-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711856,2.04E-07,2.04E-07
21-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711857,2.04E-07,2.04E-07
22-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711858,2.04E-07,2.04E-07
23-Feb-20,,Ontario,Canada,3,0,0,Ontario,14711859,2.04E-07,2.04E-07
24-Feb-20,,Ontario,Canada,4,1,1,Ontario,14711860,2.72E-07,2.72E-07
25-Feb-20,,Ontario,Canada,4,0,0,Ontario,14711861,2.72E-07,2.72E-07
26-Feb-20,,Ontario,Canada,4,0,0,Ontario,14711862,2.72E-07,2.72E-07
27-Feb-20,,Ontario,Canada,6,2,2,Ontario,14711863,4.08E-07,4.08E-07
28-Feb-20,,Ontario,Canada,6,0,0,Ontario,14711864,4.08E-07,4.08E-07
29-Feb-20,,Ontario,Canada,11,5,5,Ontario,14711865,7.48E-07,7.48E-07
1-Mar-20,,Ontario,Canada,15,4,4,Ontario,14711866,1.02E-06,1.02E-06
2-Mar-20,,Ontario,Canada,18,3,3,Ontario,14711867,1.22E-06,1.22E-06
